product_id,concern,label,sources,category
9017,wrinkle,0,,facial cleanser
12870,wrinkle,0,,bb cream
2641,wrinkle,0,,toners astringents
12355,oiliness,0,,serums essences
7614,age,1,category:serums essences,serums essences
11395,oiliness,1,category:mask,mask
14681,oiliness,1,category:mask,mask
1450,moisture,1,category:mask|ingredient,mask
10977,age,1,category:facial moisturizer treatment,facial moisturizer treatment
14912,eyebag,0,,makeup remover
12917,redness,0,,facial moisturizer treatment
14099,redness,1,category:facial cleanser,facial cleanser
13023,eyebag,0,,mask
7559,redness,0,,facial moisturizer treatment
4931,eyebag,0,,mask
10031,moisture,1,category:mask|ingredient,mask
9144,wrinkle,0,,makeup remover
2489,wrinkle,0,,facial cleanser
5583,acne,0,,around eye cream
16538,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
15290,redness,0,,facial moisturizer treatment
11964,oiliness,1,category:toners astringents,toners astringents
6052,acne,0,,anti aging
7591,moisture,1,ingredient,bb cream
10623,moisture,1,category:mask|ingredient,mask
5187,oiliness,0,,serums essences
16522,redness,0,,facial moisturizer treatment
11530,oiliness,0,,serums essences
15021,eyebag,0,,toners astringents
5160,age,1,category:facial moisturizer treatment,facial moisturizer treatment
6397,eyebag,0,,facial cleanser
684,eyebag,0,,serums essences
15058,acne,0,,facial moisturizer treatment
9618,moisture,1,ingredient,anti aging
3847,wrinkle,0,,facial cleanser
10430,acne,1,category:facial cleanser|ingredient,facial cleanser
6313,oiliness,0,,serums essences
8556,eyebag,1,category:around eye cream|ingredient,around eye cream
8780,oiliness,1,category:mask,mask
10548,moisture,0,,facial cleanser
7493,moisture,1,category:mask|ingredient,mask
9183,oiliness,0,,makeup remover
10222,moisture,1,ingredient,toners astringents
10941,acne,0,,facial moisturizer treatment
7135,age,0,,toners astringents
11316,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
3782,age,1,category:facial moisturizer treatment,facial moisturizer treatment
5480,moisture,1,ingredient,facial cleanser
9127,redness,1,category:skin fading lightener|ingredient,skin fading lightener
11836,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
5702,oiliness,1,category:facial cleanser,facial cleanser
7443,wrinkle,0,,bb cream
889,eyebag,0,,facial moisturizer treatment
2651,oiliness,0,,makeup remover
1315,redness,0,,facial moisturizer treatment
11537,moisture,1,category:mask|ingredient,mask
7405,redness,1,ingredient,anti aging
2110,moisture,1,category:serums essences,serums essences
11084,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
4794,age,1,category:facial moisturizer treatment,facial moisturizer treatment
13272,redness,1,ingredient,mask
8761,redness,0,,mask
3842,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
15347,age,0,,mask
2852,wrinkle,1,category:serums essences,serums essences
14887,redness,0,,mask
12125,age,1,category:serums essences,serums essences
14022,acne,0,,skin fading lightener
14918,oiliness,0,,serums essences
12391,eyebag,0,,mask
3286,eyebag,0,,facial cleanser
11640,redness,0,,cc cream
2969,redness,0,,facial moisturizer treatment
236,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
6741,eyebag,0,,facial cleanser
8613,wrinkle,0,,facial cleanser
9352,acne,1,category:mask,mask
8123,acne,0,,around eye cream
13461,eyebag,0,,mask
15023,wrinkle,1,category:serums essences,serums essences
4408,eyebag,0,,toners astringents
10480,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
13178,redness,1,category:facial cleanser,facial cleanser
16340,wrinkle,0,,toners astringents
15014,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
7720,moisture,1,category:mask|ingredient,mask
14095,moisture,1,ingredient,around eye cream
10032,eyebag,0,,pore strips
13757,redness,1,category:toners astringents,toners astringents
11704,moisture,1,category:serums essences,serums essences
8769,redness,0,,facial moisturizer treatment
9915,eyebag,0,,facial cleanser
9014,acne,0,,serums essences
2005,age,0,,mask
451,acne,1,category:facial cleanser,facial cleanser
11309,eyebag,0,,facial moisturizer treatment
3923,redness,1,category:facial cleanser,facial cleanser
3041,moisture,1,category:mask|ingredient,mask
4657,oiliness,1,category:mask,mask
14356,eyebag,0,,facial cleanser
5717,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
12030,moisture,0,,facial cleanser
11425,eyebag,0,,serums essences
7555,eyebag,0,,mask
11641,age,1,category:serums essences,serums essences
15469,eyebag,0,,mask
5351,moisture,1,ingredient,facial cleanser
7293,age,0,,around eye cream
10881,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
6540,age,0,,mask
2071,redness,1,category:facial cleanser,facial cleanser
9389,oiliness,0,,serums essences
8354,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
14349,acne,0,,serums essences
14222,eyebag,0,,facial moisturizer treatment
11836,eyebag,0,,facial moisturizer treatment
12988,wrinkle,0,,facial cleanser
533,oiliness,1,category:facial cleanser,facial cleanser
8982,redness,0,,mask
12053,age,1,category:serums essences,serums essences
1830,oiliness,1,category:mask,mask
3447,moisture,1,ingredient,toners astringents
8932,eyebag,0,,facial cleanser
8108,oiliness,1,category:toners astringents,toners astringents
1472,acne,0,,anti aging
5642,acne,1,category:facial cleanser,facial cleanser
7379,acne,1,category:facial cleanser,facial cleanser
15675,moisture,0,,around eye cream
13717,moisture,0,,anti aging
7540,age,0,,mask
12671,redness,0,,facial moisturizer treatment
349,age,1,category:serums essences,serums essences
10037,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
953,redness,0,,mask
14672,age,0,,mask
4141,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
10670,age,0,,facial cleanser
7365,eyebag,0,,serums essences
4829,eyebag,0,,mask
5680,oiliness,1,category:mask,mask
722,age,1,category:serums essences,serums essences
14728,acne,0,,serums essences
14403,wrinkle,0,,toners astringents
13501,wrinkle,1,category:around eye cream,around eye cream
5596,acne,0,,serums essences
14104,moisture,1,category:mask|ingredient,mask
2393,age,0,,mask
1395,moisture,1,category:mask|ingredient,mask
9657,acne,1,category:mask,mask
4879,acne,1,category:mask,mask
8408,oiliness,1,category:mask,mask
5115,acne,0,,serums essences
10220,acne,0,,anti aging
15378,age,1,category:facial moisturizer treatment,facial moisturizer treatment
2679,wrinkle,0,,toners astringents
14182,oiliness,0,,around eye cream
13539,redness,0,,facial moisturizer treatment
9194,eyebag,0,,facial cleanser
6203,acne,1,category:mask,mask
11621,acne,1,category:facial cleanser,facial cleanser
8132,redness,0,,serums essences
5177,eyebag,0,,facial cleanser
1563,wrinkle,1,category:serums essences,serums essences
5342,age,0,,facial cleanser
12632,wrinkle,0,,mask
13240,age,1,category:serums essences,serums essences
3490,redness,0,,mask
10348,acne,1,category:mask,mask
3826,eyebag,0,,pore strips
7654,age,1,category:serums essences,serums essences
1362,moisture,0,,facial cleanser
6047,acne,1,category:toners astringents,toners astringents
4044,wrinkle,1,category:serums essences,serums essences
9175,oiliness,1,category:mask,mask
7049,age,1,category:facial moisturizer treatment,facial moisturizer treatment
12583,wrinkle,1,category:serums essences,serums essences
2284,age,0,,makeup remover
2354,redness,1,category:facial cleanser,facial cleanser
14671,redness,0,,facial moisturizer treatment
1888,age,1,category:anti aging,anti aging
9557,redness,0,,serums essences
3762,wrinkle,1,category:serums essences,serums essences
7774,eyebag,0,,anti aging
10708,age,1,ingredient,bb cream
1107,redness,1,category:around eye cream|ingredient,around eye cream
13674,redness,1,category:facial cleanser,facial cleanser
15005,acne,1,category:facial cleanser,facial cleanser
14757,moisture,1,category:serums essences,serums essences
3025,age,0,,toners astringents
8676,redness,0,,facial moisturizer treatment
14403,moisture,1,ingredient,toners astringents
146,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
11620,acne,0,,around eye cream
4048,age,0,,around eye cream
1580,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
5051,acne,1,category:mask,mask
5668,oiliness,1,category:toners astringents,toners astringents
4324,redness,1,category:makeup remover,makeup remover
12417,age,1,category:anti aging,anti aging
12600,acne,0,,bb cream
11589,moisture,1,ingredient,facial cleanser
14764,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
11125,eyebag,0,,mask
10417,redness,1,category:facial cleanser,facial cleanser
14843,oiliness,1,category:mask,mask
1937,wrinkle,0,,cc cream
12410,age,0,,facial cleanser
5320,oiliness,1,category:mask|ingredient,mask
5199,wrinkle,1,category:serums essences,serums essences
11994,acne,1,category:toners astringents,toners astringents
1935,redness,0,,facial moisturizer treatment
4320,wrinkle,1,category:serums essences,serums essences
10507,eyebag,0,,facial moisturizer treatment
1144,oiliness,1,category:mask,mask
3376,acne,0,,facial moisturizer treatment
2224,moisture,1,category:mask|ingredient,mask
8748,acne,0,,facial moisturizer treatment
10283,age,1,category:facial moisturizer treatment,facial moisturizer treatment
2949,oiliness,0,,serums essences
276,redness,1,category:toners astringents,toners astringents
6971,wrinkle,0,,makeup remover
5216,eyebag,0,,serums essences
1268,oiliness,1,category:toners astringents,toners astringents
2496,eyebag,0,,toners astringents
13014,redness,0,,facial moisturizer treatment
14478,wrinkle,1,category:serums essences|ingredient,serums essences
4934,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
2134,eyebag,0,,facial cleanser
12542,moisture,1,ingredient,facial cleanser
3916,wrinkle,0,,mask
1732,moisture,1,ingredient,around eye cream
11024,age,1,category:serums essences,serums essences
13652,age,1,category:serums essences,serums essences
2149,eyebag,0,,facial cleanser
14734,age,0,,facial cleanser
16176,wrinkle,0,,mask
10192,wrinkle,1,category:serums essences,serums essences
2820,redness,0,,mask
9847,eyebag,0,,mask
4257,redness,0,,serums essences
8302,oiliness,1,category:mask,mask
7273,eyebag,0,,facial moisturizer treatment
2154,acne,1,category:toners astringents,toners astringents
7018,age,0,,mask
88,wrinkle,0,,mask
8902,moisture,1,ingredient,bb cream
1761,moisture,1,ingredient,facial cleanser
12827,moisture,1,category:serums essences|ingredient,serums essences
493,moisture,1,ingredient,toners astringents
7079,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
14492,age,1,category:serums essences,serums essences
3747,moisture,1,category:serums essences,serums essences
11098,age,0,,mask
4807,oiliness,0,,serums essences
2770,redness,1,category:toners astringents|ingredient,toners astringents
12616,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
8087,redness,1,ingredient,serums essences
9453,redness,0,,serums essences
12929,oiliness,0,,around eye cream
16462,acne,0,,around eye cream
2246,moisture,1,ingredient,facial cleanser
6322,eyebag,1,category:around eye cream|ingredient,around eye cream
15325,moisture,0,,facial cleanser
9888,oiliness,0,,serums essences
16227,age,0,,facial cleanser
15491,acne,0,,facial moisturizer treatment
15756,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
14418,acne,0,,serums essences
15250,acne,1,category:facial cleanser,facial cleanser
7932,age,0,,around eye cream
5110,moisture,1,category:mask|ingredient,mask
12932,wrinkle,0,,mask
7320,wrinkle,1,category:serums essences,serums essences
14227,eyebag,0,,serums essences
5858,redness,1,category:around eye cream|ingredient,around eye cream
15807,redness,0,,mask
15208,age,1,category:facial moisturizer treatment,facial moisturizer treatment
4554,acne,0,category:mask|ingredient_negative,mask
11139,age,1,category:facial moisturizer treatment,facial moisturizer treatment
4418,age,1,category:serums essences,serums essences
2183,eyebag,0,,makeup remover
5831,eyebag,0,,mask
5825,acne,0,,serums essences
14028,redness,0,,mask
6124,acne,0,,facial moisturizer treatment
10853,age,1,category:serums essences,serums essences
2382,acne,1,category:mask,mask
10448,redness,0,,mask
8683,redness,0,,facial moisturizer treatment
15456,age,1,category:serums essences,serums essences
5984,redness,0,,facial moisturizer treatment
11171,eyebag,0,,facial cleanser
2367,age,0,,mask
9857,moisture,1,category:serums essences|ingredient,serums essences
10787,eyebag,0,,anti aging
4431,redness,0,,facial moisturizer treatment
6348,moisture,1,category:serums essences|ingredient,serums essences
4970,moisture,1,category:serums essences|ingredient,serums essences
9068,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
14814,oiliness,1,category:mask,mask
10561,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
12270,oiliness,1,category:mask|ingredient,mask
3846,age,1,category:facial moisturizer treatment,facial moisturizer treatment
6695,redness,0,,facial moisturizer treatment
6767,age,1,category:serums essences,serums essences
8424,redness,0,,serums essences
3558,moisture,1,ingredient,toners astringents
2187,eyebag,0,,serums essences
8788,wrinkle,1,category:serums essences,serums essences
9179,oiliness,0,,anti aging
3690,eyebag,0,,mask
10900,acne,0,,around eye cream
2861,redness,0,,serums essences
5953,acne,1,category:toners astringents,toners astringents
11966,redness,1,ingredient,facial moisturizer treatment
13218,age,1,category:serums essences,serums essences
2772,moisture,1,category:serums essences|ingredient,serums essences
14233,oiliness,0,,around eye cream
13744,redness,1,category:facial cleanser,facial cleanser
5177,oiliness,1,category:facial cleanser,facial cleanser
8496,redness,0,,serums essences
9083,eyebag,0,,mask
4528,wrinkle,0,,facial cleanser
15968,oiliness,1,category:facial cleanser,facial cleanser
10755,redness,0,,mask
8172,age,1,category:serums essences,serums essences
12507,redness,1,category:toners astringents,toners astringents
7273,acne,0,,facial moisturizer treatment
13597,redness,0,,serums essences
9880,redness,0,,mask
1863,wrinkle,0,,makeup remover
13194,oiliness,1,category:facial cleanser,facial cleanser
13344,redness,1,ingredient,facial moisturizer treatment
14793,oiliness,0,,makeup remover
15745,wrinkle,1,category:around eye cream,around eye cream
6017,wrinkle,0,,facial cleanser
3058,acne,1,category:toners astringents,toners astringents
15743,wrinkle,1,category:around eye cream,around eye cream
3843,redness,0,,mask
2506,age,1,category:facial moisturizer treatment,facial moisturizer treatment
6755,moisture,1,ingredient,facial cleanser
2344,oiliness,1,category:mask,mask
2469,age,1,category:facial moisturizer treatment,facial moisturizer treatment
7390,age,0,,facial cleanser
10898,eyebag,1,category:around eye cream|ingredient,around eye cream
16207,redness,0,,facial moisturizer treatment
13652,oiliness,0,,serums essences
12529,oiliness,1,category:facial cleanser,facial cleanser
7890,moisture,1,category:mask,mask
9088,wrinkle,0,,facial cleanser
2235,age,1,category:serums essences,serums essences
10509,wrinkle,0,,makeup remover
7128,redness,0,,mask
12982,acne,1,category:mask,mask
8827,moisture,1,ingredient,facial cleanser
7255,oiliness,0,,serums essences
12598,wrinkle,1,category:around eye cream,around eye cream
15677,redness,0,,serums essences
8165,eyebag,0,,cc cream
2834,moisture,1,ingredient,pore strips
15090,wrinkle,0,,mask
9607,age,0,,around eye cream
8557,acne,0,,serums essences
8284,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
5741,eyebag,0,,facial moisturizer treatment
1036,eyebag,0,,mask
13220,redness,0,,serums essences
2701,eyebag,0,,facial cleanser
3758,moisture,0,,around eye cream
11337,eyebag,0,,makeup remover
3768,moisture,1,ingredient,facial cleanser
13033,moisture,1,ingredient,facial cleanser
15215,oiliness,0,,serums essences
13849,wrinkle,0,,facial cleanser
14595,eyebag,1,category:around eye cream|ingredient,around eye cream
4157,wrinkle,0,,mask
11818,eyebag,0,,facial moisturizer treatment
5961,redness,1,category:facial cleanser,facial cleanser
3529,wrinkle,0,,facial cleanser
5627,moisture,0,,toners astringents
707,acne,0,,facial moisturizer treatment
14134,moisture,1,ingredient,toners astringents
1457,wrinkle,1,ingredient,facial cleanser
2434,acne,0,,facial moisturizer treatment
9429,oiliness,1,category:toners astringents|ingredient,toners astringents
16212,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
3800,eyebag,1,ingredient,mask
14942,redness,1,ingredient,mask
9984,oiliness,0,,makeup remover
13067,redness,0,,serums essences
3874,oiliness,1,category:facial cleanser,facial cleanser
7791,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
10246,wrinkle,0,,makeup remover
8823,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
5253,redness,1,category:around eye cream|ingredient,around eye cream
3210,redness,0,,facial moisturizer treatment
15806,redness,1,ingredient,mask
3593,eyebag,0,,mask
4021,eyebag,0,,serums essences
9122,age,0,,facial cleanser
12892,wrinkle,0,,toners astringents
12653,oiliness,1,category:toners astringents,toners astringents
868,eyebag,0,,mask
4270,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
9712,wrinkle,0,,facial cleanser
761,moisture,1,category:serums essences|ingredient,serums essences
10926,wrinkle,1,category:serums essences,serums essences
14756,acne,0,,anti aging
1652,moisture,1,ingredient,cc cream
2673,eyebag,1,category:around eye cream|ingredient,around eye cream
14013,acne,0,,serums essences
4943,oiliness,0,,makeup remover
15048,age,1,category:serums essences,serums essences
7124,eyebag,0,,mask
12919,redness,1,category:toners astringents,toners astringents
6337,acne,1,category:mask,mask
2642,redness,0,,serums essences
11926,moisture,1,category:serums essences,serums essences
6038,moisture,1,category:serums essences|ingredient,serums essences
5109,age,1,category:serums essences,serums essences
92,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
9380,oiliness,1,category:mask,mask
3442,eyebag,0,,facial cleanser
169,moisture,0,,facial cleanser
15784,oiliness,0,,makeup remover
14221,acne,0,,serums essences
16244,redness,0,,anti aging
12331,eyebag,0,,facial cleanser
2260,acne,1,category:facial cleanser,facial cleanser
825,oiliness,0,,serums essences
3286,age,0,,facial cleanser
13664,acne,0,,around eye cream
6346,age,1,category:facial moisturizer treatment,facial moisturizer treatment
2877,eyebag,0,,facial moisturizer treatment
2077,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
14509,eyebag,0,,serums essences
7230,redness,0,,serums essences
15318,oiliness,1,category:mask,mask
10753,wrinkle,1,category:serums essences,serums essences
6208,eyebag,0,,facial cleanser
424,redness,1,ingredient,serums essences
15342,redness,0,,mask
5915,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
1451,eyebag,0,,facial cleanser
11793,eyebag,0,,mask
15818,wrinkle,1,category:serums essences,serums essences
14368,moisture,1,category:makeup remover|ingredient,makeup remover
10720,oiliness,0,,around eye cream
8539,age,0,,makeup remover
6550,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
16014,oiliness,1,category:facial cleanser,facial cleanser
4411,redness,0,,cc cream
5507,oiliness,1,category:facial cleanser,facial cleanser
2531,acne,0,,facial moisturizer treatment
12749,oiliness,1,category:mask,mask
3042,age,1,category:facial moisturizer treatment,facial moisturizer treatment
1322,wrinkle,0,,facial cleanser
676,eyebag,0,,facial moisturizer treatment
11268,age,1,category:serums essences,serums essences
4192,acne,0,,cc cream
16540,moisture,1,ingredient,facial cleanser
10347,redness,0,,mask
15824,eyebag,1,category:around eye cream|ingredient,around eye cream
13656,redness,0,,serums essences
7485,acne,0,,serums essences
5256,moisture,1,category:mask|ingredient,mask
7877,oiliness,1,category:facial cleanser,facial cleanser
13955,acne,1,category:mask,mask
15317,oiliness,1,category:mask,mask
7005,acne,0,,serums essences
11094,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
12104,acne,1,category:mask,mask
10962,age,0,,toners astringents
6430,acne,1,category:mask,mask
1196,age,0,,mask
13265,eyebag,0,,bb cream
9811,oiliness,0,,serums essences
14803,moisture,1,category:mask,mask
8245,eyebag,1,ingredient,serums essences
8520,moisture,1,category:mask|ingredient,mask
4876,redness,1,category:facial cleanser,facial cleanser
6421,age,1,ingredient,mask
9872,eyebag,0,,facial cleanser
13405,eyebag,0,,facial moisturizer treatment
7735,redness,0,,facial moisturizer treatment
4154,eyebag,0,,mask
2568,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
15602,redness,1,category:facial cleanser,facial cleanser
4816,acne,1,category:facial cleanser,facial cleanser
10388,acne,1,category:facial cleanser,facial cleanser
11800,wrinkle,0,,mask
14375,redness,1,category:facial cleanser,facial cleanser
11019,wrinkle,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
14173,eyebag,0,,serums essences
4121,moisture,1,category:serums essences,serums essences
1414,oiliness,1,category:facial cleanser|ingredient,facial cleanser
3818,redness,0,,facial moisturizer treatment
10732,acne,0,,serums essences
8490,acne,0,,serums essences
9210,oiliness,1,category:mask,mask
5653,moisture,1,ingredient,around eye cream
6168,oiliness,1,category:facial cleanser,facial cleanser
94,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
5748,age,1,category:serums essences,serums essences
12202,wrinkle,1,category:anti aging,anti aging
11706,oiliness,0,,makeup remover
8392,age,0,,facial cleanser
13505,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
15344,oiliness,1,category:facial cleanser,facial cleanser
9439,moisture,1,category:serums essences|ingredient,serums essences
13276,acne,1,category:facial cleanser,facial cleanser
586,age,1,category:facial moisturizer treatment,facial moisturizer treatment
8674,oiliness,1,category:toners astringents,toners astringents
155,age,0,,mask
13366,moisture,1,category:serums essences|ingredient,serums essences
5088,acne,0,,anti aging
2933,redness,0,,serums essences
3252,oiliness,0,,around eye cream
5298,age,0,,toners astringents
6067,acne,1,category:facial cleanser,facial cleanser
837,eyebag,1,category:around eye cream|ingredient,around eye cream
16054,moisture,1,ingredient,facial cleanser
3224,age,0,,around eye cream
15586,eyebag,1,category:around eye cream,around eye cream
7892,oiliness,0,category_negative:facial moisturizer treatment|ingredient,facial moisturizer treatment
13851,acne,0,,serums essences
10254,moisture,1,ingredient,around eye cream
13650,wrinkle,1,category:serums essences,serums essences
578,redness,1,category:facial cleanser|ingredient,facial cleanser
8964,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
2298,moisture,1,category:mask|ingredient,mask
9167,eyebag,0,,toners astringents
8858,age,0,,facial cleanser
46,redness,0,,serums essences
587,acne,0,category:facial cleanser|ingredient_negative,facial cleanser
13648,redness,0,,serums essences
15737,acne,0,,anti aging
10165,age,0,,around eye cream
4645,oiliness,1,category:mask,mask
15675,oiliness,0,,around eye cream
2647,wrinkle,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
8605,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
9206,acne,1,category:facial cleanser,facial cleanser
1576,redness,1,category:toners astringents,toners astringents
3919,wrinkle,0,,toners astringents
7520,eyebag,0,,mask
16515,age,1,category:serums essences,serums essences
3038,age,0,,toners astringents
15561,age,1,category:facial moisturizer treatment,facial moisturizer treatment
9627,acne,0,,facial moisturizer treatment
3181,moisture,1,category:serums essences|ingredient,serums essences
4855,redness,0,,mask
3914,redness,1,category:around eye cream,around eye cream
208,wrinkle,0,,toners astringents
4710,eyebag,1,category:around eye cream,around eye cream
2761,moisture,1,category:serums essences|ingredient,serums essences
4986,redness,0,,serums essences
6438,wrinkle,0,,facial cleanser
13086,age,0,,mask
15532,acne,1,category:facial cleanser,facial cleanser
6723,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
14820,oiliness,0,category:mask|ingredient_negative,mask
14230,wrinkle,0,,facial cleanser
14285,age,0,,around eye cream
5805,eyebag,0,,serums essences
14428,oiliness,1,category:facial cleanser,facial cleanser
10540,redness,1,category:facial cleanser,facial cleanser
6950,eyebag,0,,anti aging
7116,eyebag,0,,facial cleanser
4630,oiliness,0,,makeup remover
12606,age,1,category:facial moisturizer treatment,facial moisturizer treatment
7047,redness,1,category:facial cleanser,facial cleanser
11979,oiliness,0,,serums essences
5395,eyebag,0,,mask
5362,oiliness,0,,serums essences
10991,eyebag,0,,facial cleanser
10816,acne,1,category:facial cleanser,facial cleanser
4693,acne,1,category:facial cleanser,facial cleanser
11546,redness,0,,facial moisturizer treatment
1274,wrinkle,1,category:anti aging,anti aging
6141,age,1,category:facial moisturizer treatment,facial moisturizer treatment
3350,redness,0,,mask
6264,redness,1,category:makeup remover,makeup remover
7565,acne,1,category:mask,mask
12285,moisture,1,category:serums essences|ingredient,serums essences
7383,oiliness,0,,anti aging
3879,redness,1,category:facial cleanser,facial cleanser
14514,age,0,,cc cream
10191,redness,0,,facial moisturizer treatment
2153,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
8795,eyebag,0,,facial moisturizer treatment
4448,acne,1,category:toners astringents,toners astringents
6637,redness,0,,serums essences
3044,redness,0,,mask
8037,redness,0,,serums essences
13907,eyebag,0,,serums essences
8801,age,0,,mask
9785,moisture,1,category:mask|ingredient,mask
11857,eyebag,0,,facial cleanser
4219,redness,0,,serums essences
14175,eyebag,0,,mask
16335,oiliness,0,,makeup remover
9917,redness,0,,serums essences
6922,eyebag,0,,makeup remover
5369,eyebag,0,,mask
4534,oiliness,0,category_negative:facial moisturizer treatment|ingredient,facial moisturizer treatment
3467,moisture,1,category:mask,mask
729,age,1,ingredient,facial cleanser
12416,oiliness,1,category:toners astringents,toners astringents
1544,wrinkle,0,,facial cleanser
5019,eyebag,0,,mask
5006,wrinkle,0,,facial cleanser
14519,redness,0,,serums essences
11863,moisture,1,ingredient,toners astringents
3033,moisture,1,ingredient,facial cleanser
7082,moisture,0,,toners astringents
13075,eyebag,0,,facial moisturizer treatment
8013,moisture,1,ingredient,facial cleanser
14964,oiliness,1,category:toners astringents,toners astringents
10331,acne,0,,serums essences
13718,eyebag,0,,toners astringents
9345,oiliness,1,category:toners astringents,toners astringents
6719,wrinkle,0,,toners astringents
9608,wrinkle,0,,facial cleanser
13464,oiliness,0,category_negative:facial moisturizer treatment,facial moisturizer treatment
14862,wrinkle,1,category:facial moisturizer treatment,facial moisturizer treatment
7496,age,0,,mask
16016,oiliness,0,,around eye cream
4617,redness,0,,facial moisturizer treatment
15254,wrinkle,0,,mask
10621,eyebag,1,category:around eye cream,around eye cream
12069,moisture,0,,cc cream
433,oiliness,0,,makeup remover
12268,wrinkle,0,,facial cleanser
2280,wrinkle,0,,cc cream
8380,moisture,0,,facial cleanser
14885,acne,1,category:toners astringents,toners astringents
8050,wrinkle,0,,toners astringents
13121,age,0,,facial cleanser
4127,wrinkle,0,,mask
12829,wrinkle,0,,facial cleanser
9695,age,0,,bb cream
2857,wrinkle,1,category:anti aging,anti aging
13607,redness,0,,facial moisturizer treatment
8328,oiliness,0,,serums essences
2408,age,1,category:facial moisturizer treatment,facial moisturizer treatment
12654,oiliness,1,category:mask,mask
15135,redness,0,,serums essences
9422,redness,0,,facial moisturizer treatment
11300,oiliness,1,category:toners astringents,toners astringents
12772,moisture,1,category:mask|ingredient,mask
13919,moisture,1,category:facial moisturizer treatment,facial moisturizer treatment
10100,age,0,,facial cleanser
2859,eyebag,0,,facial moisturizer treatment
8841,moisture,0,,facial cleanser
8517,eyebag,0,,mask
6517,acne,0,,serums essences
9289,acne,1,category:facial cleanser,facial cleanser
12704,acne,0,,facial moisturizer treatment
3942,eyebag,0,,serums essences
4125,redness,0,,mask
14478,age,1,category:serums essences|ingredient,serums essences
7281,age,0,,mask
3986,acne,1,category:facial cleanser,facial cleanser
6163,acne,1,ingredient,serums essences
2148,age,0,,mask
8853,wrinkle,0,,facial cleanser
12446,moisture,1,ingredient,facial cleanser
16239,oiliness,0,,around eye cream
3964,redness,1,category:around eye cream,around eye cream
15941,moisture,1,ingredient,anti aging
2486,eyebag,0,,serums essences
13430,oiliness,1,category:mask|ingredient,mask
13632,redness,0,,facial moisturizer treatment
6719,eyebag,0,,toners astringents
2481,moisture,1,ingredient,facial cleanser
11584,redness,1,category:facial cleanser,facial cleanser
2280,acne,0,,cc cream
2379,redness,0,,serums essences
9273,eyebag,0,,facial moisturizer treatment
5300,acne,0,,serums essences
425,eyebag,0,,serums essences
15800,redness,0,,serums essences
561,eyebag,0,,facial moisturizer treatment
13393,age,0,,makeup remover
1730,oiliness,1,category:facial cleanser,facial cleanser
4008,oiliness,1,category:facial cleanser|ingredient,facial cleanser
1987,moisture,1,ingredient,facial cleanser
2761,redness,1,ingredient,serums essences
15231,acne,1,category:facial cleanser,facial cleanser
6501,moisture,1,category:facial moisturizer treatment|ingredient,facial moisturizer treatment
15241,redness,0,,serums essences
6322,redness,1,category:around eye cream|ingredient,around eye cream
